Dicembre Rw
1.0
1.0
1.0
1.0
0.01
1.0
1.0
0.0
1.0
0.50
1.0
0.50
0.25
-1.0
1.0
1.0
0.0
1.0
1.0
-0.17
0.33
0.25
1.0
1.0
1.0
1.0
1.0
0.67
1.0
1.0
0.0
1.0
1.0
0.0
1.0
0.33
1.0
1.0
0.50
1.0
1.0
0.67
1.0
0.25
1.0
-1.0
0.0
1.0
0.50
0.01
1.0
1.0
1.0
1.0
1.0
0.49
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
0.33
1.0
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.48
1.0
1.0
1.0
1.0
1.0
1.0
0.83
1.0
-1.0
1.0
0.00
1.0
0.50
1.0
1.0
0.67
1.0
1.0
1.0
1.0
-0.00
0.95
1.0
-1.0
1.0
1.0
1.0
0.0
0.16
1.0
0.01
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
0.03
0.33
1.0
0.80
1.0
1.0
1.0
0.00
1.0
1.0
0.13
1.0
1.0
1.0
1.0
1.0
0.00
0.0
1.00
-0.02
1.0
1.0
0.03
1.0
1.0
0.01
1.0
0.95
1.0
1.0
1.0
1.0
0.50
-0.00
1.0
0.22
0.50
1.0
1.0
0.12
1.0
-1.0
-1.0
1.0
1.0
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.03
1.0
1.0
-0.02
-1.0
1.0
0.50
1.0
0.50
1.0
1.0
-1.0
0.67
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
-1.0
0.50
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.50
0.72
0.25
1.0
1.0
1.0
-0.18
1.0
-1.0
1.0
0.67
1.0
1.0
1.0
1.0
1.0
1.0
0.40
1.0
1.0
1.0
1.0
1.0
0.04
1.0
1.00
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.25
0.33
1.0
1.0
1.0
1.0
0.0
-1.0
0.04
1.0
1.0
1.0
0.48
1.00
0.25
1.0
1.0
1.0
-1.0
1.0
0.0
1.0
0.25
1.0
1.0
1.0
0.50
0.18
1.0
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.07
0.40
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.50
0.50
-0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.33
1.0
1.0
1.0
1.0
0.93
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.00
1.0
-0.47
1.0
1.0
1.0
1.0
1.0
0.33
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.01
1.0
0.50
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.00
1.0
-1.0
0.99
-1.0
1.0
1.0
0.01
1.0
1.0
1.0
-1.0
1.0
0.46
1.0
0.0
1.0
1.0
1.0
0.06
1.0
1.0
1.0
-1.0
1.0
0.93
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.14
0.50
1.0
0.67
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.06
1.0
1.0
0.0
1.0
-1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
-1.0
0.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.12
1.0
1.0
0.33
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.10
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
-1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
-1.0
1.0
0.00
1.0
1.0
1.0
1.0
1.00
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
0.20
1.0
0.17
1.0
1.0
0.50
0.0
1.0
1.0
1.0
1.0
0.98
0.20
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.95
1.0
0.33
1.0
1.0
0.50
0.20
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
-1.0
0.50
0.41
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.01
1.0
0.50
1.0
1.0
0.75
1.0
1.0
1.0
0.48
1.0
0.93
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.42
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.33
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
-0.00
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.33
1.0
0.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-0.00
0.33
1.0
1.0
1.0
1.0
0.20
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.20
-1.0
1.0
1.0
1.0
1.00
1.0
-1.0
0.33
1.0
0.33
1.0
0.50
1.0
0.50
1.0
1.0
1.0
1.00
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.50
1.0
0.38
-1.0
1.0
0.20
0.33
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.67
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
-1.0
1.0
1.0
0.33
1.0
0.50
1.0
1.0
0.01
0.25
1.0
0.46
1.0
1.0
1.0
1.0
1.00
1.0
0.01
-1.0
0.25
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
-0.01
1.0
-0.50
0.80
0.0
-1.0
1.0
1.0
1.0
0.67
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
1.0
0.67
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.93
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
1.00
1.0
0.50
0.50
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.00
1.0
1.0
0.50
-1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.50
0.40
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.43
1.0
1.0
1.0
-0.08
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
-1.0
1.0
1.0
1.0
-1.0
-0.07
1.0
1.0
1.0
0.00
1.0
1.0
0.33
0.50
1.0
0.33
1.0
0.20
1.0
0.11
1.0
1.0
0.95
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.67
0.23
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
0.00
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.00
-1.0
1.0
1.0
0.0
-1.0
1.0
0.75
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
0.22
1.0
1.0
0.50
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
-1.0
1.0
1.00
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.46
0.14
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
1.0
1.0
-1.0
0.49
0.00
1.0
1.0
1.0
1.0
0.86
1.0
1.0
1.0
-1.0
0.50
-0.00
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.0
-1.0
1.0
-1.0
-1.0
-1.0
1.0
1.0
0.0
1.0
0.25
1.0
1.0
1.0
0.33
-0.00
1.0
-1.0
1.0
1.0
1.0
-1.0
-1.0
-0.09
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-0.50
1.0
1.0
1.0
0.33
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.50
-1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.00
1.0
1.0
1.0
-1.0
0.75
0.17
0.14
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
0.50
0.50
1.0
1.0
-1.0
1.0
1.0
-1.0
0.50
1.0
0.50
0.38
1.0
1.0
1.00
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.33
1.0
1.00
0.46
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.01
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
-1.0
0.48
1.0
-1.0
1.0
0.03
1.0
1.0
0.25
1.0
1.0
1.0
0.0
1.0
1.0
1.00
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
-1.0
1.0
1.0
0.50
1.0
1.0
0.50
0.00
1.0
0.50
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
0.50
0.0
1.0
1.0
1.0
-1.0
0.33
1.0
1.0
-1.0
1.0
1.0
0.20
0.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.00
-1.0
1.0
0.50
0.67
0.14
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
-1.0
1.0
-1.0
0.13
0.01
1.0
1.0
1.0
1.0
0.50
1.0
0.86
1.0
1.0
1.0
1.0
1.00
-1.0
0.00
1.0
1.0
1.0
1.0
-1.0
0.50
0.01
-1.0
1.0
1.0
1.0
0.33
-1.0
1.0
0.14
1.0
0.24
1.0
-1.0
-1.0
1.0
0.0
1.0
1.0
0.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
-0.50
1.0
0.33
1.0
1.0
-1.0
1.0
0.01
1.0
0.67
1.0
0.50
0.0
0.00
1.0
1.00
0.09
1.0
0.01
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.46
0.60
-1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
0.49
-1.0
1.0
0.50
1.0
0.17
0.10
1.0
0.0
1.0
0.67
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.17
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
0.13
1.0
1.0
1.0
-0.04
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.16
1.0
1.0
1.0
0.50
1.0
0.02
1.0
0.50
1.0
1.0
1.0
0.17
1.0
1.0
1.0
1.0
1.0
-0.50
0.33
1.0
1.0
-1.0
1.0
0.29
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.33
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
0.60
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.00
1.0
1.0
0.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.13
0.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.50
1.0
0.0
0.50
0.50
0.01
1.0
1.0
0.27
1.0
1.0
-0.03
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.11
0.50
1.0
1.0
1.0
0.33
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33
0.0
1.0
1.0
0.05
-1.0
1.0
1.0
-1.0
0.33
-0.03
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.14
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-0.11
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
0.33
0.50
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.48
-1.0
-1.0
0.17
1.0
1.0
1.0
0.50
1.0
-1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
0.32
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.17
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
0.75
-1.0
1.0
1.0
0.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.50
0.19
0.0
1.0
0.0
1.0
0.33
-1.0
1.0
0.50
-1.0
1.0
1.0
0.17
1.0
1.0
1.0
0.50
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.17
0.50
0.50
1.0
1.0
1.0
1.0
0.03
1.0
1.0
-1.0
-1.0
0.01
1.0
1.0
0.25
1.0
1.0
1.0
0.50
1.00
1.0
1.0
1.0
0.14
1.0
0.50
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.25
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
0.95
0.25
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.50
1.0
1.0
1.0
1.0
0.50
1.0
1.00
1.0
0.13
1.0
1.0
0.67
1.0
1.0
1.0
1.0
1.0
-0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.00
1.0
1.0
1.0
0.50
0.50
1.0
-1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.0
1.0
1.0
1.0
0.25
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.93
1.0
0.33
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
0.50
1.0
1.0
1.0
0.33
1.0
0.03
1.0
1.0
0.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
-0.03
1.0
1.0
1.0
1.0
-1.0
1.0
0.00
1.0
0.93
0.25
1.0
0.95
1.0
0.31
1.0
1.0
1.0
1.0
1.0
0.01
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.50
-1.0
1.0
1.0
1.0
0.68
0.00
0.17
1.0
1.0
0.09
0.00
1.0
1.0
1.0
1.0
-1.0
0.02
1.0
1.0
0.31
0.50
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
0.22
1.0
1.0
0.50
0.33
-0.47
1.0
1.0
0.00
0.50
1.0
0.00
-1.0
1.00
1.0
0.0
-1.0
1.0
1.0
1.0
0.25
1.0
1.0
0.75
0.33
-1.0
1.0
1.0
0.67
1.0
0.0
0.03
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.13
0.33
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.14
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.17
1.0
1.0
-1.0
1.0
1.0
-1.0
0.0
-1.0
-1.0
-1.0
1.0
1.0
-0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.0
0.01
1.0
1.0
1.0
1.0
0.50
0.50
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.01
-1.0
1.0
0.00
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
0.50
1.0
0.0
1.0
1.0
0.01
0.33
-1.0
1.0
0.0
1.0
1.0
0.50
1.0
0.98
0.50
1.0
-1.0
-1.0
1.00
1.0
1.0
0.93
0.50
1.0
0.25
0.00
1.0
0.17
0.33
1.0
0.50
0.17
-1.0
1.0
0.33
1.0
0.00
0.0
0.38
0.04
1.0
1.0
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.08
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.40
0.22
1.0
-1.0
0.48
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.46
0.50
1.0
1.0
1.00
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.75
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.50
0.50
1.0
1.0
1.0
0.33
1.0
1.0
1.0
-1.0
0.22
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.95
1.0
0.0
1.0
0.93
1.0
1.0
1.0
1.0
0.0
0.67
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.04
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.67
1.0
-0.01
-1.0
1.0
1.0
1.0
0.25
0.0
0.0
1.0
1.0
1.0
0.50
0.0
-1.0
0.01
0.50
0.50
-1.0
-1.0
1.0
0.50
1.0
1.0
-1.0
1.0
1.0
1.0
0.50
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.00
0.00
1.0
1.0
1.0
0.0
1.0
1.0
-1.0
-1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.95
1.0
1.0
0.50
0.50
-1.0
0.25
1.0
0.0
0.00
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.50
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.33
1.0
0.50
0.50
0.20
0.20
-0.00
0.25
1.0
-1.0
1.0
0.33
0.25
1.0
1.0
1.0
1.0
0.50
1.0
1.0
-1.0
1.0
0.01
0.0
-1.0
0.33
1.0
0.08
1.0
0.09
0.67
1.0
0.33
1.0
1.0
0.50
0.67
0.0
1.0
0.33
1.00
1.0
0.50
1.0
1.0
1.0
1.0
0.32
0.0
1.0
0.33
0.0
0.01
1.0
1.0
0.33
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.18
0.50
1.0
1.0
0.25
1.0
0.50
1.0
1.0
0.60
1.0
1.0
1.0
0.83
0.02
1.0
1.0
0.20
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.86
1.0
1.0
1.0
1.0
-1.0
0.10
1.0
-0.10
1.0
-1.0
1.0
1.0
0.50
0.50
1.0
1.0
-1.0
-0.33
1.0
1.0
0.0
1.0
1.0
0.99
1.0
1.0
0.50
0.01
1.0
0.46
1.0
0.08
1.0
-1.0
1.0
1.0
0.01
1.0
1.0
-1.0
-0.00
-1.0
1.0
-1.0
1.0
1.0
0.67
1.0
1.0
1.0
1.0
0.33
1.0
1.0
0.00
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
0.46
1.0
1.0
1.0
1.00
0.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.02
1.0
1.0
1.0
1.0
1.00
-1.0
1.0
0.33
0.50
-1.0
-1.0
-1.0
1.0
0.00
1.0
0.50
1.0
1.0
0.38
0.50
1.0
1.0
0.38
-1.0
1.0
1.0
0.0
-0.01
0.20
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.10
0.67
1.0
1.0
0.50
1.0
-1.0
1.0
1.0
-1.0
1.0
1.0
0.50
0.50
1.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.50
0.01
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.50
0.50
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.46
1.0
1.0
0.20
0.0
0.50
0.00
-0.01
0.46
1.0
0.33
0.50
0.03
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.00
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.15
1.0
1.0
1.0
0.50
1.0
0.09
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.30
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
0.13
0.50
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
