Dicembre Venezuela
1.0
1.0
1.0
1.0
0.79568124025354436
-1.0
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.58693174368531964
1.0
1.0
0.66666666666666663
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
0.69765684051398347
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
0.56643937589567972
1.0
1.0
1.0
1.0
1.0
0.51445578231292521
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.76445578231292521
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.69067184779973145
0.52891156462585043
1.0
-1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.78321968794783992
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.24541426681293466
1.0
0.56643937589567972
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.79568124025354436
0.11814208193281643
1.0
1.0
0.56643937589567972
1.0
1.0
1.0
1.0
0.52891156462585043
1.0
1.0
1.0
1.0
1.0
0.87618520394923505
1.0
0.77777777777777779
1.0
1.0
1.0
0.9045303500548505
1.0
-1.0
-1.0
1.0
1.0
-1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
0.56643937589567972
1.0
1.0
0.77978126539339543
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.33333333333333331
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93809260197461752
1.0
1.0
1.0
-1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
-0.16666666666666669
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.63462193614211138
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67639313028107861
1.0
0.79568124025354436
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.26522708008451479
-1.0
0.40816326530612251
1.0
1.0
1.0
0.40816326530612251
0.79568124025354436
1.0
1.0
1.0
1.0
-1.0
1.0
0.62270713340646733
1.0
0.70408163265306123
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.3058374975821983
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.73624280043880386
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.87618520394923505
1.0
-0.21678031205216014
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.85547979196522661
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.73624280043880386
-1.0
1.0
1.0
0.56643937589567972
1.0
1.0
1.0
-1.0
1.0
0.73624280043880386
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.73624280043880386
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.81135356670323366
1.0
1.0
-0.33333333333333331
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93540466739800643
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
-1.0
1.0
1.0
1.0
1.0
1.0
0.66666666666666663
1.0
1.0
-1.0
1.0
0.87618520394923505
1.0
1.0
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.52891156462585043
0.2874149659863946
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.52891156462585043
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.5
1.0
1.0
1.0
0.40816326530612251
1.0
0.73624280043880386
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.66666666666666663
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.93189374675118142
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.87618520394923505
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.87618520394923505
0.66666666666666663
1.0
1.0
1.0
1.0
0.5
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.79568124025354436
1.0
-1.0
1.0
1.0
0.71345732411926766
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.79568124025354436
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.75
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.89784062012677213
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.5
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.40816326530612251
1.0
1.0
1.0
1.0
1.0
0.57220303287246321
1.0
1.0
1.0
1.0
0.79568124025354436
1.0
0.14754152661497158
-1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.56643937589567972
1.0
-1.0
1.0
0.33333333333333331
-1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.73624280043880386
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.54426245798449147
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
0.73624280043880386
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.89784062012677213
1.0
1.0
1.0
1.0
1.0
0.963540716022531
1.0
1.0
0.52891156462585043
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.33333333333333331
0.91208093347960129
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.44444444444444442
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.79568124025354436
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.70408163265306123
0.92604210965513745
1.0
0.26522708008451479
-1.0
1.0
1.0
1.0
1.0
0.89689061593324382
1.0
1.0
1.0
1.0
1.0
-1.0
0.70408163265306123
0.89689061593324382
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
0.70483937941742902
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.63871503533943219
0.33333333333333331
-1.0
1.0
-1.0
-1.0
-1.0
1.0
1.0
0.58333333333333326
1.0
1.0
1.0
1.0
1.0
1.0
0.94326895497061969
1.0
-1.0
1.0
1.0
1.0
-1.0
-1.0
0.75
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
0.63871503533943219
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.75
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.33333333333333337
1.0
0.79568124025354436
0.86812140021940198
0.5
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93189374675118142
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
-1.0
0.76445578231292521
1.0
-1.0
1.0
0.56643937589567972
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.59999999999999998
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.89689061593324382
-1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.79568124025354436
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.78321968794783992
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
0.33333333333333331
1.0
1.0
0.63871503533943219
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.8193575176697161
1.0
0.33333333333333331
1.0
1.0
0.63871503533943219
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86812140021940198
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86812140021940198
-1.0
1.0
1.0
1.0
0.66666666666666663
1.0
1.0
0.63871503533943219
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.69961170436861797
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.58815192743764177
1.0
1.0
1.0
1.0
1.0
0.40816326530612251
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.74541426681293466
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.63871503533943219
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.78321968794783992
1.0
1.0
1.0
1.0
1.0
-0.241559996003128
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.51688000799374401
1.0
1.0
1.0
1.0
0.93189374675118142
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
1.0
0.63871503533943219
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.51688000799374401
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93189374675118142
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.76445578231292521
-1.0
-1.0
0.66666666666666663
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.84297052154195018
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
-0.33333333333333331
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.43406070010970099
0.0
1.0
0.77777777777777779
1.0
1.0
-1.0
1.0
1.0
-1.0
1.0
1.0
0.83333333333333326
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.91574952002925358
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.52891156462585043
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
-0.64557375420155083
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.73624280043880386
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.21711369605574729
1.0
1.0
1.0
1.0
0.63871503533943219
1.0
1.0
1.0
1.0
-1.0
1.0
0.91751249274659497
1.0
1.0
1.0
1.0
0.52891156462585043
1.0
0.91208093347960129
1.0
1.0
1.0
1.0
1.0
0.78321968794783992
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.66666666666666663
1.0
1.0
1.0
0.69067184779973145
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.87618520394923505
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.77777777777777779
1.0
1.0
1.0
0.80272108843537415
-0.21678031205216014
1.0
1.0
1.0
1.0
1.0
0.89160984397391996
-1.0
0.79568124025354436
1.0
-1.0
-1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
0.5
1.0
-1.0
1.0
1.0
0.33333333333333331
1.0
0.33333333333333331
0.56643937589567972
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.66666666666666663
1.0
1.0
-1.0
1.0
1.0
-1.0
0.59999999999999998
-1.0
-1.0
-1.0
1.0
1.0
0.87957167844647743
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.9139919781070458
1.0
1.0
1.0
1.0
0.89784062012677213
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.69067184779973145
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.59353741496598644
1.0
1.0
0.89784062012677213
1.0
0.73624280043880386
0.0
1.0
-1.0
-1.0
0.79568124025354436
1.0
1.0
0.73624280043880386
1.0
1.0
1.0
0.84533592389986567
1.0
1.0
1.0
1.0
1.0
0.5
-1.0
1.0
1.0
1.0
0.29896353864441461
-1.0
0.75
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.59999999999999998
1.0
0.77777777777777768
1.0
-1.0
0.76445578231292521
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86812140021940198
1.0
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86812140021940198
1.0
1.0
1.0
-1.0
0.77777777777777779
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.52891156462585043
1.0
0.0
1.0
0.73624280043880386
1.0
1.0
1.0
1.0
-0.20000000000000001
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
0.65062298991627787
-1.0
1.0
1.0
1.0
1.0
0.33869276303884505
-1.0
1.0
1.0
1.0
1.0
0.20000000000000001
-1.0
1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.79568124025354436
1.0
1.0
1.0
1.0
-0.10215937987322782
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.52891156462585043
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.56643937589567972
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.93189374675118142
1.0
1.0
1.0
1.0
1.0
0.89689061593324382
1.0
1.0
-1.0
1.0
1.0
-0.5
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
-1.0
1.0
1.0
0.75
1.0
1.0
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
0.33333333333333331
0.33333333333333331
1.0
1.0
0.79568124025354436
1.0
1.0
1.0
1.0
1.0
1.0
0.66445134137807171
0.63871503533943219
1.0
1.0
0.33333333333333331
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
