Ottobre Venezuela
1.0
1.0
1.0
0.96431495913468013
1.0
-1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9251320090837617
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
0.86601379149532787
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9678128683136531
1.0
0.86601379149532787
-1.0
0.66775839643013901
1.0
1.0
0.94196976271872812
1.0
1.0
0.9614739024858906
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
0.96348535346158759
0.9071824001275135
1.0
1.0
1.0
0.98411383557619958
1.0
1.0
0.9678128683136531
1.0
1.0
1.0
0.46650344787383197
1.0
1.0
-1.0
1.0
0.92692736564045897
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
0.95915783860952208
1.0
0.0
0.82590928815618436
0.66775839643619173
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
0.94008327532065084
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
0.93300689574766393
1.0
1.0
1.0
1.0
0.91691332990449048
1.0
1.0
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
0.86601379149904267
1.0
0.9251320090837617
0.9251320090837617
0.86601379149532787
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.98390643415682655
1.0
1.0
0.98390643415682655
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
0.96256600454519381
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9625660045418809
1.0
1.0
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
0.93300689574766393
1.0
0.9678128683136531
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.94683480934811792
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.91295464407809224
1.0
1.0
1.0
1.0
1.0
1.0
0.86601379149532787
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.9678128683136531
0.8969194177040154
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.92782504392491227
1.0
1.0
1.0
1.0
0.90273277878781988
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
0.96563980590133847
1.0
1.0
0.98390643415682655
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
-0.016093565840255564
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86601379149532787
1.0
0.48870621812173254
1.0
1.0
1.0
0.97294831820222771
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.95234150672281714
1.0
1.0
1.0
1.0
1.0
0.95915783860412007
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9548612583880246
0.82590928815618436
1.0
1.0
0.95234150672859863
1.0
1.0
0.9251320090837617
0.93300689574766393
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.9678128683136531
1.0
1.0
1.0
1.0
0.92782504393502818
1.0
1.0
1.0
1.0
0.9251320090837617
1.0
0.98390643415682655
1.0
1.0
0.95234150672859863
1.0
1.0
0.89017634971033688
1.0
1.0
1.0
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
0.9251320090837617
0.91295464407809224
1.0
1.0
0.95234150672859863
1.0
0.9625660045418809
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.16612080178190414
1.0
1.0
1.0
1.0
0.90917764911196319
1.0
1.0
1.0
0.94647243869870734
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.21921282789094626
0.89918851698801427
0.9251320090837617
0.82590928815618436
1.0
1.0
1.0
0.82590928815618436
-1.0
1.0
1.0
0.91449576910256269
1.0
1.0
0.92782504391270304
1.0
1.0
1.0
1.0
0.86601379149532787
-1.0
1.0
1.0
0.82590928815618436
1.0
1.0
0.0
0.86601379149532787
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.82590928815618436
0.92782504390533527
1.0
0.86601379150275737
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.91691332990449048
1.0
1.0
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
1.0
0.91449576910477137
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
0.9251320090837617
0.82590928815618436
1.0
1.0
1.0
0.93300689574766393
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93692603753910031
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9251320090837617
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.83387919821809586
0.94778645014477236
1.0
0.92513200907976312
1.0
1.0
1.0
1.0
1.0
0.95386531472384251
1.0
1.0
1.0
1.0
1.0
0.84596153982575606
0.9251320090837617
1.0
0.82590928815618436
1.0
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.86601379149532787
1.0
1.0
1.0
0.86601379149532787
1.0
1.0
0.82590928815618436
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
-1.0
0.90897602652959542
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.96781286831013147
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
0.9678128683136531
1.0
0.9251320090837617
0.83387919821809586
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9678128683136531
1.0
1.0
1.0
0.9278250439188076
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.96972588304015606
1.0
1.0
0.82590928815618436
0.91965288963091429
1.0
1.0
1.0
1.0
1.0
1.0
0.92298076991523292
1.0
0.83387919821809586
1.0
1.0
0.90273277878781988
0.95533793049844251
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9678128683136531
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.66775839643619173
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.92298076991523292
1.0
0.9251320090837617
0.9678128683136531
1.0
1.0
1.0
1.0
0.92782504391270304
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93873675790618016
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.88925279881206387
1.0
1.0
1.0
1.0
1.0
0.66775839643619173
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93127961180674668
1.0
1.0
1.0
0.95915783860952208
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.89557290028954473
1.0
1.0
-1.0
1.0
1.0
1.0
0.17792406264383986
1.0
1.0
0.9251320090837617
1.0
1.0
1.0
1.0
0.93038193352636311
1.0
1.0
1.0
1.0
0.82590928815618436
0.89557290028954473
0.66775839643619173
1.0
1.0
-0.066993104252336066
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
0.93968208699461098
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.91691332990449048
1.0
1.0
0.92782504392491227
1.0
0.9251320090837617
1.0
1.0
1.0
1.0
1.0
0.939451766080312
0.92782504392491227
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
0.91295464407809224
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.93300689574766393
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.92782504391270304
0.9678128683136531
1.0
1.0
1.0
-1.0
1.0
0.96369893770896964
1.0
1.0
1.0
1.0
0.9678128683136531
0.95234150672859863
1.0
1.0
1.0
0.9554060440831359
1.0
1.0
1.0
1.0
0.95915783860952208
1.0
0.86601379149532787
1.0
0.86601379149532787
0.86601379149532787
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
0.93973966722318569
1.0
1.0
0.66775839643619173
1.0
1.0
1.0
0.9678128683136531
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9678128683136531
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
0.797791720180552
1.0
1.0
1.0
1.0
0.9678128683136531
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
0.93300689574766393
1.0
0.86601379149532787
0.9678128683136531
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93515518585854662
1.0
1.0
1.0
1.0
0.66775839643619173
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.92205702860004424
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.92513200909038751
1.0
1.0
0.93300689574766393
1.0
0.93945176607464231
1.0
1.0
1.0
1.0
0.9678128683136531
1.0
0.94647243870162523
0.9678128683136531
1.0
1.0
1.0
1.0
0.98390643415682655
1.0
-1.0
0.82590928815618436
1.0
1.0
1.0
1.0
0.66775839643619173
1.0
1.0
1.0
-1.0
0.95533793050091909
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93300689574766393
1.0
1.0
1.0
1.0
1.0
0.89557290028954473
1.0
1.0
0.9678128683136531
1.0
1.0
1.0
1.0
1.0
1.0
0.94647243869870734
1.0
1.0
1.0
0.89262274597839197
0.82590928815618436
1.0
0.90917764911196319
1.0
1.0
0.91965288963091429
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.92513200909038751
0.939451766080312
1.0
1.0
0.97617075336429937
1.0
1.0
1.0
1.0
0.0
1.0
0.82590928815618436
0.92513200909038751
1.0
0.89557290028954473
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.41826072055895758
1.0
1.0
1.0
1.0
1.0
1.0
0.9251320090837617
-1.0
1.0
1.0
1.0
0.92298076991287803
1.0
1.0
1.0
1.0
0.8969194177040154
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815498355
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.92782504391270304
1.0
1.0
1.0
0.9625660045418809
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.86601379149532787
1.0
0.82590928815618436
1.0
1.0
1.0
0.86601379149532787
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
0.95915783860952208
1.0
1.0
1.0
0.87552064861997303
1.0
0.9678128683136531
0.86601379149084434
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.95533793049844251
1.0
1.0
0.82590928815618436
1.0
0.94679751393084632
1.0
1.0
1.0
1.0
1.0
1.0
0.89557290028954473
0.93038193352636311
1.0
0.9625660045418809
1.0
1.0
1.0
1.0
0.93300689574766393
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.82590928815618436
1.0
0.95234150672859863
1.0
1.0
1.0
0.92647852650433693
1.0
1.0
1.0
1.0
0.95234150672859863
1.0
1.0
1.0
0.87552064862328594
1.0
0.92974271112294815
1.0
0.66775839643619173
1.0
1.0
1.0
1.0
1.0
0.94647243869870734
1.0
1.0
0.9678128683136531
0.9251320090837617
1.0
0.86601379149532787
0.9665034478787673
1.0
1.0
0.92298076991287803
1.0
0.82590928815618436
1.0
1.0
0.91590138337888671
1.0
